IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.175.168.99,2053,80,false,MAD,Europe,Madrid,186,0.00
34.147.91.221,443,443,true,FRA,Europe,Frankfurt,186,0.00
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,188,0.00
34.147.101.117,2052,80,false,AMS,Europe,Amsterdam,188,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,191,0.00
34.65.165.68,443,443,true,FRA,Europe,Frankfurt,192,0.00
35.188.87.85,80,8080,false,ORD,North America,Chicago,205,0.00
34.72.146.82,443,443,true,ORD,North America,Chicago,205,0.00
34.28.14.212,8080,80,false,ORD,North America,Chicago,206,0.00
34.72.146.82,443,443,true,ORD,North America,Chicago,206,0.00
34.41.132.8,80,80,false,ORD,North America,Chicago,207,0.00
35.239.252.197,80,80,false,ORD,North America,Chicago,207,0.00
34.69.233.255,80,80,false,DFW,North America,Dallas,207,0.00
35.225.207.21,80,80,false,ORD,North America,Chicago,207,0.00
34.28.14.212,8080,80,false,ORD,North America,Chicago,208,0.00
34.69.233.255,80,80,false,DFW,North America,Dallas,208,0.00
34.135.226.181,80,80,false,ORD,North America,Chicago,208,0.00
35.232.39.116,80,80,false,DFW,North America,Dallas,209,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,209,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,210,0.00
34.66.223.220,80,80,false,ORD,North America,Chicago,211,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,218,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
35.227.84.56,80,80,false,ATL,North America,Atlanta,219,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,219,0.00
34.73.158.50,80,80,false,ATL,North America,Atlanta,219,0.00
35.227.84.56,80,80,false,ATL,North America,Atlanta,219,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
34.74.105.17,80,8080,false,ATL,North America,Atlanta,219,0.00
144.49.105.44,8080,80,false,GRU,South America,São Paulo,317,0.00
144.49.105.45,8080,80,false,GRU,South America,São Paulo,318,0.00
