IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,48,0.00
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.50.252,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.192.24,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.174.142,2082,2082,false,SIN,Asia Pacific,Singapore,48,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.189.143,8880,8880,false,SIN,Asia Pacific,Singapore,48,0.00
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,48,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,49,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,49,0.00
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.98.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.107.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.5.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,49,0.00
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,49,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.5.154,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
47.242.125.241,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.159.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,50,0.00
47.243.243.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,50,0.00
47.243.255.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.70.186,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,50,0.00
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.66.3,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.98.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,50,0.00
8.218.52.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.127.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,51,0.00
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.18.199,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.63.130,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.228.152,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.255.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.238.131.39,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.107.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.125.241,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
47.238.5.0,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.163.195,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.119.104,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.3.198,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.53.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.110.81,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.157.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.83.71,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,53,0.00
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.178.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,53,0.00
47.76.189.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
47.76.233.67,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
8.210.66.190,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
47.237.83.20,80,80,false,SIN,Asia Pacific,Singapore,54,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.186.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.132.64,2082,2082,false,SIN,Asia Pacific,Singapore,54,0.00
47.238.131.39,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.219.87.30,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,55,0.00
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,0.00
47.237.82.15,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.104.37,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.228.152,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,55,0.00
8.210.89.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
47.238.43.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.1.163,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,55,0.00
8.210.164.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.98.98,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
47.76.225.255,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,56,0.00
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.14.220,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.14.220,80,80,false,SIN,Asia Pacific,Singapore,56,0.00
47.238.6.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.95.156,80,80,false,SIN,Asia Pacific,Singapore,56,0.00
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
47.238.131.39,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.111.147,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
47.76.98.98,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.48.107,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
47.242.157.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.236.170.225,2052,2052,false,SIN,Asia Pacific,Singapore,58,0.00
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.238.131.39,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.125.241,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
47.76.29.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,58,0.00
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.147.58,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
47.76.214.139,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.76.227.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.76.192.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.207.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.119.104,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.42.155,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.42.171,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.237.121.38,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.180.24,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.78.1,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.217.50.252,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.42.155,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,62,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,62,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,62,0.00
47.237.95.140,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.217.121.207,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,63,0.00
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,63,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,64,0.00
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,64,0.00
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
47.242.119.104,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,64,0.00
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,64,0.00
8.219.194.170,2095,2095,false,SIN,Asia Pacific,Singapore,64,0.00
8.210.85.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,65,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,65,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,65,0.00
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,65,0.00
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.227.128,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.237.11.182,2052,2052,false,SIN,Asia Pacific,Singapore,65,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.236.232.148,2052,2052,false,SIN,Asia Pacific,Singapore,66,0.00
8.210.100.23,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,66,0.00
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,66,0.00
47.243.18.199,80,80,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,67,0.00
47.76.98.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,67,0.00
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,67,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.219.84.214,443,443,true,SIN,Asia Pacific,Singapore,68,0.00
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,68,0.00
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.81.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.00
8.219.199.220,2082,2082,false,SIN,Asia Pacific,Singapore,69,0.00
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,69,0.00
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,69,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,69,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,69,0.00
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,70,0.00
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,70,0.00
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,71,0.00
